case_id,chapter,t,date,summary,text,facts_json,next_options_json,created_at
aitana,44,1284,2021-07-08,"La crisis de Aitana continúa sin resolverse, con su imagen pública en caída libre y la masa amplificadora en aumento.","La crisis de Aitana sigue sin resolverse. Su imagen pública se desmorona y la masa amplificadora sigue cuestionando cada uno de sus pasos. Se rumorea que su equipo está buscando una forma de recuperar el control de la situación, pero nadie confirma si es cierto.","[""La participación de Aitana en las redes sociales ha disminuido significativamente."",""El número de seguidores que la critican y la cuestionan sigue aumentando.""]","[""Aitana decide hacer una declaración pública para intentar recuperar el control de la situación."",""La masa amplificadora continúa presionando a Aitana, lo que podría llevar a un punto de inflexión en su carrera.""]",2025-12-22T14:16:12.784Z
aitana,45,1314,2021-08-07,"Aitana enfrenta una crisis sin precedentes en su carrera como celebridad, con su imagen pública siendo cuestionada por la masa amplificadora.",La crisis de Aitana sigue sin resolverse. Su imagen pública se desmorona y la masa amplificadora sigue cuestionando cada uno de sus pasos. Se rumorea que algunos de sus seguidores están comenzando a dudar de su lealtad.,"[""La participación de Aitana en las redes sociales ha disminuido significativamente."",""El número de seguidores que la apoyan está en declive.""]","[""Aitana intenta recuperar su imagen pública con un nuevo proyecto."",""La masa amplificadora continúa cuestionando cada uno de sus pasos, y algunos de sus seguidores comienzan a dudar de su lealtad.""]",2025-12-22T14:16:24.217Z
aitana,46,1343,2021-09-05,La situación de Aitana es crítica. Su carrera como celebridad se ve amenazada por la continua caída de su imagen pública.,"La crisis de Aitana sigue sin resolverse. Su imagen pública se desmorona y la masa amplificadora sigue cuestionando cada uno de sus pasos. Se rumorea que su equipo está en crisis, intentando encontrar una solución para restaurar la confianza de su público.","[""Aitana enfrenta una crisis sin precedentes en su carrera."",""Su equipo está en crisis para encontrar una solución."",""La masa amplificadora sigue cuestionando cada uno de sus pasos.""]","[""Se descubre un escándalo que podría ser el golpe final para la carrera de Aitana."",""Aitana decide tomar medidas drásticas para intentar restaurar su imagen pública.""]",2025-12-22T14:16:36.084Z
aitana,47,1372,2021-10-04,Crisis en carrera de Aitana,La situación de Aitana sigue siendo crítica. Su carrera como celebridad se ve amenazada por la continua caída de su imagen pública. La masa amplificadora sigue creciendo y nadie confirma si Aitana está dispuesta a hacer cambios para recuperar la confianza de sus seguidores.,"[""Aitana enfrenta una crisis sin precedentes"",""Su imagen pública es cuestionada por la masa amplificadora""]","[""Aitana decide hacer un cambio radical para recuperar la confianza de sus seguidores"",""La situación de Aitana empeora y su carrera como celebridad se ve amenazada""]",2025-12-22T14:16:47.285Z
aitana,48,1401,2021-11-02,Aitana enfrenta una crisis sin precedentes en su carrera como celebridad.,"La situación de Aitana sigue siendo crítica. Su carrera como celebridad se ve amenazada por la continua caída de su imagen pública. La masa amplificadora no cesa en sus ataques, y el contra-flujo es prácticamente inexistente.","[""La participación de la audiencia ha disminuido significativamente."",""El contagio de la noticia sigue siendo alto."",""La pluralidad de opiniones es baja.""]","[""Aitana intenta reaccionar y defender su imagen pública."",""La situación se vuelve más grave, y Aitana comienza a perder apoyo incluso entre sus seguidores más leales.""]",2025-12-22T14:16:56.916Z
aitana,49,1430,2021-12-01,Aitana enfrenta una crisis sin precedentes en su carrera como celebridad.,"La situación de Aitana sigue siendo crítica. Su carrera como celebridad se ve amenazada por la continua caída de su imagen pública. La gente comienza a perder interés en ella, y su presencia en las redes sociales es cada vez más débil.","[""La participación de Aitana en las redes sociales ha disminuido significativamente."",""Su imagen pública sigue siendo negativa.""]","[""Se rumorea que Aitana podría intentar un cambio de imagen para recuperar su popularidad."",""Nadie confirma si Aitana está dispuesta a hacer cambios en su carrera para evitar el colapso.""]",2025-12-22T14:17:07.081Z
aitana,50,1460,2021-12-31,Aitana enfrenta una crisis sin precedentes en su carrera como celebridad.,"La crisis de Aitana sigue en ascenso. Su carrera como celebridad se tambalea, y su imagen pública se ve cada vez más dañada. La masa amplificadora continúa difundiendo rumores y críticas sobre ella, lo que aumenta la sensación de desconfianza hacia su persona.","[""La participación de Aitana en las redes sociales ha disminuido significativamente."",""El número de seguidores que la apoyan se ha reducido drásticamente.""]","[""Aitana decide hacer una declaración pública para intentar recuperar su imagen."",""La masa amplificadora comienza a cuestionar la autenticidad de Aitana como celebridad.""]",2025-12-22T14:17:17.842Z
aitana,51,1489,2022-01-29,"La crisis de Aitana sigue sin resolverse, con su carrera en peligro y su imagen pública dañada.","La crisis de Aitana sigue sin resolverse. Su carrera como celebridad se tambalea, y su imagen pública se ve cada vez más dañada. La masa amplificadora continúa difundiendo rumores y críticas sobre ella, lo que aumenta la sensación de desconfianza hacia ella.","[""Aitana enfrenta una crisis sin precedentes en su carrera como celebridad."",""La masa amplificadora continúa difundiendo rumores y críticas sobre ella.""]","[""Aitana intenta recuperar la confianza de sus seguidores con un nuevo proyecto."",""La situación de Aitana empeora, y su carrera como celebridad se ve amenazada por una investigación judicial.""]",2025-12-22T14:17:29.570Z
aitana,52,1518,2022-02-27,Crisis de Aitana,"La crisis de Aitana sigue sin resolverse, y su carrera como celebridad se encuentra en un punto crítico. Su imagen pública está dañada, y la masa amplificadora parece no tener piedad. La resistencia es débil, y el contra-flujo apenas comienza a hacerse notar. Nadie confirma si Aitana intentará recuperarse o si su carrera estará condenada al fracaso.","[""La masa amplificadora sigue siendo hostil hacia Aitana"",""El contra-flujo apenas comienza a hacerse notar""]","[""Aitana intenta recuperarse y mejorar su imagen pública"",""La carrera de Aitana se condena al fracaso""]",2025-12-22T14:17:39.870Z
aitana,53,1547,2022-03-28,Crisis de Aitana: carrera en peligro,"La crisis de Aitana sigue sin resolverse. Su carrera como celebridad está en peligro y su imagen pública dañada. La masa amplificadora continúa difundiendo rumores y especulaciones sobre la situación. El contra-flujo es débil, lo que permite que las noticias negativas sigan circulando.","[""La masa amplificadora sigue difundiendo rumores y especulaciones sobre la situación de Aitana."",""El contra-flujo es débil, lo que permite que las noticias negativas sigan circulando.""]","[""Aitana intenta recuperar su imagen pública con un nuevo proyecto."",""La crisis de Aitana lleva a una reevaluación de la industria musical.""]",2025-12-22T14:17:51.878Z
aitana,54,1576,2022-04-26,La crisis de Aitana sigue sin resolverse,"La crisis de Aitana sigue sin resolverse, su carrera en peligro y su imagen pública dañada. La masa amplificadora continúa hablando sobre ella, pero el contra-flujo comienza a hacerse notar. Se rumorea que algunos de sus seguidores están empezando a dudar de su idealización.","[""Carrera en peligro"",""Imagen pública dañada""]","[""Aitana se disculpa públicamente"",""La masa amplificadora continúa hablando sobre ella""]",2025-12-22T14:17:59.444Z
aitana,55,1606,2022-05-26,La crisis de Aitana sigue sin resolverse y el contra-flujo comienza a hacerse notar,"La crisis de Aitana sigue sin resolverse. La masa amplificadora continúa idealizando a la celebridad, pero el contra-flujo comienza a hacerse notar. Se rumorea que algunos miembros del colectivo estigmatizado están empezando a cuestionar la idolatría de Aitana.","[""El engagement ha disminuido en los últimos días"",""El contagio también ha disminuido, pero la pluralidad sigue siendo alta""]","[""La masa amplificadora decide organizar una manifestación para apoyar a Aitana"",""Un grupo de personas dentro del colectivo estigmatizado comienza a hablar en contra de la idolatría de Aitana""]",2025-12-22T14:18:09.899Z
aitana,56,1635,2022-06-24,La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo,"La crisis de Aitana sigue sin resolverse. El contra-flujo continúa creciendo, pero la masa amplificadora parece estar perdiendo interés. La pluralidad se mantiene estable, pero la resistencia comienza a disminuir. Se rumorea que Aitana está considerando un cambio de estrategia para recuperar el apoyo de su público.","[""El contra-flujo ha aumentado en un 20% en las últimas 24 horas"",""La pluralidad se mantiene estable, pero la resistencia comienza a disminuir""]","[""Aitana anuncia un cambio de estrategia para recuperar el apoyo de su público"",""El contra-flujo continúa creciendo y Aitana se ve obligada a tomar medidas drásticas""]",2025-12-22T14:18:22.529Z
aitana,57,1664,2022-07-23,La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo. La masa amplificadora está perdiendo interés y la participación en las redes sociales ha disminuido.,"La crisis de Aitana sigue sin resolverse. El contra-flujo, que había comenzado a hacerse notar en el capítulo anterior, continúa creciendo y ahora se está volviendo cada vez más difícil para los defensores de Aitana mantener su posición. La masa amplificadora, que había estado apoyando a Aitana durante tanto tiempo, parece estar perdiendo interés y la participación en las redes sociales ha disminuido significativamente.","[""El contra-flujo ha aumentado un 10% desde el capítulo anterior"",""La participación en las redes sociales ha disminuido un 20%""]","[""Aitana intenta una última jugada para recuperar la atención de la masa amplificadora"",""El contra-flujo se vuelve más agresivo y comienza a atacar directamente a Aitana""]",2025-12-22T14:18:37.102Z
aitana,58,1693,2022-08-21,La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo,"La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo. La masa amplificadora está perdiendo interés, pero la participación en las redes sociales ha disminuido. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar la idealización de Aitana.","[""El contra-flujo ha aumentado un 20% en las últimas 24 horas"",""La participación en las redes sociales ha disminuido un 15%""]","[""Aitana anuncia su retirada de la escena pública"",""La masa amplificadora comienza a cuestionar la idealización de Aitana""]",2025-12-22T14:18:48.473Z
aitana,59,1722,2022-09-19,"La crisis de Aitana sigue sin resolverse, el contra-flujo crece y la masa amplificadora pierde interés",La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo. La masa amplificadora está perdiendo interés y la participación en las redes sociales ha disminuido. Se rumorea que Aitana podría estar considerando un retiro temporal para reevaluar su imagen pública.,"[""El contra-flujo ha aumentado en los últimos días"",""La participación en las redes sociales ha disminuido""]","[""Aitana anuncia su retiro temporal"",""La crisis de Aitana se resuelve con un comunicado oficial""]",2025-12-22T14:18:58.763Z
aitana,60,1752,2022-10-19,La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo,La crisis de Aitana sigue sin resolverse. El contra-flujo continúa creciendo y la masa amplificadora está perdiendo interés. La participación en las redes sociales ha disminuido significativamente. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar la idealización de Aitana.,"[""El contra-flujo ha aumentado un 10% en las últimas 24 horas"",""La participación en redes sociales ha disminuido un 30%""]","[""Aitana anuncia su retirada de las redes sociales"",""El colectivo estigmatizado organiza una protesta en apoyo a Aitana""]",2025-12-22T14:19:11.227Z
aitana,61,1781,2022-11-17,La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo,"La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo. La masa amplificadora, que inicialmente se interesó por la situación, parece haber perdido interés. Nadie confirma si esto es debido a la falta de novedades o a la saturación del tema en las redes sociales.","[""El contra-flujo ha aumentado un 10% desde el último capítulo""]","[""Se rumorea que la masa amplificadora podría volver a interesarse por la situación si se producen nuevos acontecimientos significativos"",""La crisis de Aitana podría estar en peligro de ser olvidada por la opinión pública""]",2025-12-22T14:19:21.122Z
aitana,62,1810,2022-12-16,La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo,"La crisis de Aitana sigue sin resolverse, y el contra-flujo continúa creciendo. La masa amplificadora parece haber perdido interés en la situación, pero el contra-flujo no se detiene. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar la idealización de Aitana.","[""El contra-flujo ha alcanzado un máximo histórico"",""La masa amplificadora ha perdido interés en la situación""]","[""Continuar con la narrativa de la crisis de Aitana"",""Introducir un nuevo personaje que cuestiona la idealización de Aitana""]",2025-12-22T14:19:32.997Z
aitana,63,1839,2023-01-14,La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo.,"La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo. La masa amplificadora se está volviendo cada vez más agresiva, difundiendo rumores y teorías conspirativas sobre la situación. Nadie confirma si Aitana está realmente involucrada en algún tipo de escándalo o si todo es solo una gran mentira para mantenerla en el centro de atención.

La gente comienza a cuestionar la autenticidad de su imagen pública y se rumorea que algunos de sus seguidores están perdiendo la fe en ella. El contra-flujo sigue siendo un tema candente, con algunas personas defendiendo a Aitana y otras atacándola ferozmente.

La situación se está volviendo cada vez más tensa y nadie sabe qué pasará a continuación. ¿Se resolverá la crisis de Aitana o seguirá creciendo el contra-flujo?","[""La masa amplificadora se está volviendo cada vez más agresiva"",""Nadie confirma si Aitana está realmente involucrada en algún tipo de escándalo""]","[""Aitana confiesa y pide disculpas por su supuesto error"",""El contra-flujo continúa creciendo y la situación se vuelve cada vez más tensa""]",2025-12-22T14:19:49.754Z
aitana,64,1868,2023-02-12,La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo,"La crisis de Aitana sigue sin resolverse, y el contra-flujo continúa creciendo. La masa amplificadora se siente cada vez más frustrada con la falta de progreso en la situación. Se rumorea que algunos miembros del colectivo estigmatizado están considerando tomar medidas drásticas para llamar la atención de los demás.","[""El colectivo estigmatizado Aitana sigue sin resolver su crisis"",""El contra-flujo sigue aumentando""]","[""La masa amplificadora se une a la causa de Aitana"",""Se producen disturbios en las redes""]",2025-12-22T14:19:58.746Z
aitana,65,1898,2023-03-14,"La crisis de Aitana sigue sin resolverse, y el contra-flujo continúa creciendo.","La crisis de Aitana sigue sin resolverse, y el contra-flujo continúa creciendo. La masa amplificadora se siente cada vez más frustrada con la falta de progreso en la situación. Se rumorea que algunos miembros del colectivo estigmatizado están considerando tomar medidas drásticas para llamar la atención de los poderes fácticos.","[""El contra-flujo ha aumentado un 10% en las últimas semanas."",""La masa amplificadora se siente cada vez más frustrada con la falta de progreso en la situación.""]","[""Continuar con la protesta pacífica"",""Tomar medidas drásticas para llamar la atención de los poderes fácticos""]",2025-12-22T14:20:08.740Z
aitana,66,1927,2023-04-12,La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo. La masa amplificadora se está volviendo cada vez más agresiva en sus ataques a la celebridad.,"La crisis de Aitana sigue sin resolverse, y el contra-flujo continúa creciendo. La masa amplificadora se está volviendo cada vez más agresiva en sus ataques a la celebridad, mientras que el contra-flujo se fortalece con cada nuevo día. Se rumorea que algunos miembros de la masa están comenzando a cuestionar su idealización de Aitana, pero nadie confirma si esto es cierto o no.

La situación en las redes sociales sigue siendo caótica, con mensajes contradictorios y emociones intensas. Algunos defensores de Aitana afirman que la celebridad está siendo perseguida injustamente, mientras que otros critican su comportamiento y lo consideran una amenaza para la sociedad.

La pregunta es: ¿qué pasará a continuación? ¿Se resolverá la crisis de Aitana, o seguirá creciendo el contra-flujo?","[""La masa amplificadora se está volviendo cada vez más agresiva en sus ataques a Aitana"",""El contra-flujo continúa creciendo""]","[""Aitana es arrestada por las autoridades"",""La masa amplificadora organiza una manifestación en apoyo de la celebridad""]",2025-12-22T14:20:25.912Z
aitana,67,1956,2023-05-11,La crisis de Aitana continúa sin resolverse y el contra-flujo crece,"La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo. La masa amplificadora se está volviendo cada vez más agresiva en sus ataques a la celebridad, y los rumores sobre su supuesto 'colapso' comienzan a circular por las redes. Nadie confirma si Aitana ha sido realmente afectada por estos ataques, pero su equipo de representación sigue en silencio, lo que solo sirve para alimentar el fuego del contra-flujo.","[""El contra-flujo se está volviendo cada vez más agresivo""]","[""Aitana anuncia su retirada de la escena pública"",""La masa amplificadora organiza una protesta en apoyo a Aitana""]",2025-12-22T14:20:36.766Z
aitana,68,1985,2023-06-09,La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo,La crisis de Aitana sigue sin resolverse. El contra-flujo continúa creciendo y la masa amplificadora se vuelve cada vez más agresiva en sus ataques a la celebridad. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar la idealización de Aitana.,"[""El contra-flujo ha aumentado un 30% en los últimos meses"",""La masa amplificadora ha lanzado varias campañas de difamación contra Aitana""]","[""La celebridad intenta hacer una declaración pública para calmar a la masa amplificadora"",""El colectivo estigmatizado decide tomar medidas más drásticas para resolver la crisis""]",2025-12-22T14:20:47.531Z
aitana,69,2014,2023-07-08,"La crisis de Aitana sigue sin resolverse, el contra-flujo crece y la masa amplificadora se vuelve más agresiva.",La crisis de Aitana sigue sin resolverse y el contra-flujo continúa creciendo. La masa amplificadora se está volviendo cada vez más agresiva en sus ataques a la celebridad. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar la idealización de Aitana y su papel en la sociedad.,"[""El colectivo estigmatizado cuestiona la idealización de Aitana"",""La masa amplificadora se vuelve cada vez más agresiva""]","[""Aitana decide hablar en público para intentar calmar a la masa amplificadora"",""El contra-flujo comienza a ganar terreno y la celebridad pierde popularidad""]",2025-12-22T14:20:59.963Z
aitana,70,2044,2023-08-07,"La crisis de Aitana continúa sin resolverse, con el contra-flujo en aumento y la masa amplificadora empeñada en difundir información contradictoria.","La crisis de Aitana sigue sin resolverse. El contra-flujo ha alcanzado niveles récord, con un 65,42% de participación en las redes sociales. La masa amplificadora se vuelve cada vez más agresiva, difundiendo rumores y especulaciones sobre la situación.","[""El contra-flujo ha alcanzado un máximo histórico."",""La participación en las redes sociales es del 65,42%."",""La masa amplificadora sigue difundiendo rumores y especulaciones.""]","[""Se descubre una posible fuente de financiación para la crisis de Aitana."",""La masa amplificadora comienza a dividirse en facciones rivales.""]",2025-12-22T14:21:12.129Z
aitana,71,2073,2023-09-05,"La crisis de Aitana continúa sin resolverse, con un contra-flujo en aumento y una masa amplificadora cada vez más agresiva.","La crisis de Aitana sigue sin resolverse, y el contra-flujo continúa creciendo. La masa amplificadora se vuelve cada vez más agresiva, difundiendo información contradictoria y confusa. El engagement de la gente con respecto a la crisis es bajo, pero el contagio sigue siendo alto. La pluralidad también está aumentando, lo que sugiere que la gente está empezando a cuestionar las narrativas dominantes.","[""El contra-flujo ha aumentado un 10% desde la última actualización."",""La masa amplificadora ha difundido información contradictoria en un 50% de los casos.""]","[""La crisis de Aitana se resuelve gracias a una intervención externa."",""La masa amplificadora logra dominar la narrativa y hacer que la gente acepte su versión de la realidad.""]",2025-12-22T14:21:25.562Z
aitana,72,2102,2023-10-04,"La crisis de Aitana sigue sin resolverse, el contra-flujo es máximo y la masa amplificadora se vuelve agresiva.","La crisis de Aitana sigue sin resolverse, el contra-flujo ha alcanzado su punto máximo y la masa amplificadora se ha vuelto cada vez más agresiva. La gente comienza a cuestionar la representación generacional que Aitana había convertido en sí misma.","[""El contra-flujo ha alcanzado su punto máximo"",""La masa amplificadora se ha vuelto cada vez más agresiva""]","[""Aitana decide abandonar su papel de representación generacional"",""La masa amplificadora comienza a difundir información contradictoria sobre Aitana""]",2025-12-22T14:21:36.259Z
aitana,73,2131,2023-11-02,"La crisis de Aitana sigue sin resolverse, con un contra-flujo en aumento y una masa amplificadora cada vez más agresiva.","La crisis de Aitana sigue sin resolverse, el contra-flujo es máximo y la masa amplificadora se vuelve cada vez más agresiva. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar la idealización de Aitana como avatar.","[""El contra-flujo es máximo"",""La masa amplificadora se vuelve cada vez más agresiva""]","[""Aitana decide hablar públicamente sobre la crisis"",""El colectivo estigmatizado comienza a organizarse para cuestionar la idealización de Aitana""]",2025-12-22T14:21:47.357Z
aitana,74,2160,2023-12-01,"La crisis de Aitana sigue sin resolverse, con una masa amplificadora agresiva y un contra-flujo en aumento.","La crisis de Aitana sigue sin resolverse. La masa amplificadora se ha vuelto cada vez más agresiva, y el contra-flujo continúa en aumento. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar la idealización de Aitana.","[""El contra-flujo ha alcanzado su máximo"",""La masa amplificadora se ha vuelto cada vez más agresiva""]","[""La resistencia del colectivo estigmatizado comienza a debilitarse"",""La idealización de Aitana comienza a cuestionarse""]",2025-12-22T14:21:58.109Z
aitana,75,2190,2023-12-31,La crisis de Aitana sigue sin resolverse y el contra-flujo alcanza un máximo histórico,"La crisis de Aitana sigue sin resolverse, pero el contra-flujo ha alcanzado un máximo histórico. La masa amplificadora se vuelve cada vez más agresiva, y la gente comienza a cuestionar la idealización de Aitana como representación generacional. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a desafiar el status quo, pero nadie confirma si esto es un signo de resistencia o simplemente una reacción al aumento del contra-flujo.","[""El contra-flujo ha alcanzado un máximo histórico"",""La masa amplificadora se vuelve cada vez más agresiva""]","[""Continuar con la narrativa de resistencia del colectivo estigmatizado"",""Explorar las causas subyacentes del aumento del contra-flujo""]",2025-12-22T14:22:09.568Z
aitana,76,2219,2024-01-29,Crisis de Aitana: Masa amplificadora agresiva y contra-flujo en aumento,La crisis de Aitana sigue sin resolverse. La masa amplificadora continúa siendo agresiva y el contra-flujo alcanza niveles récord. Nadie confirma si la situación se está volviendo incontrolable.,"[""La masa amplificadora ha aumentado su agresividad"",""El contra-flujo alcanza niveles récord""]","[""La situación se vuelve incontrolable y la masa amplificadora comienza a destruir la infraestructura"",""Un grupo de personas decide tomar medidas para detener la crisis""]",2025-12-22T14:22:19.618Z
aitana,77,2248,2024-02-27,ERROR: generateJsonWithLLM: SyntaxError: Bad control character in string literal in JSON at position 291 (line 1 column 292),,"[""chapter_failed=true""]",[],2025-12-22T14:22:39.571Z
aitana,78,2277,2024-03-27,Crisis de Aitana: Contra-flujo en aumento y masa amplificadora en acción,"La crisis de Aitana sigue sin resolverse. El contra-flujo alcanza un máximo histórico, y la masa amplificadora agrega más gasolina a la llama. Nadie confirma si esto es el punto de inflexión o simplemente una etapa más en la escalada.","[""Contra-flujo alcanza un máximo histórico"",""Masa amplificadora agrega gasolina a la llama""]","[""La crisis se resuelve con una solución inesperada"",""El contra-flujo sigue aumentando y la masa amplificadora se vuelve más agresiva""]",2025-12-22T14:22:50.373Z
aitana,79,2306,2024-04-25,La crisis de Aitana se profundiza con el aumento del contra-flujo y la masa amplificadora agresiva.,"La crisis de Aitana sigue en aumento, y la masa amplificadora agresiva no muestra signos de disminuir. El contra-flujo también continúa creciendo, lo que sugiere que la opinión pública está comenzando a cambiar de bando. La idealización de Aitana como avatar generacional sigue siendo un tema candente en las redes sociales.","[""El 95% de los usuarios de redes sociales están hablando sobre la crisis de Aitana."",""La masa amplificadora agresiva ha aumentado un 30% en las últimas horas."",""El contra-flujo ha alcanzado un máximo histórico.""]","[""¿Qué medidas tomará el gobierno para abordar la crisis?"",""¿Cómo reaccionará Aitana ante la creciente oposición?"",""¿Podrá la masa amplificadora agresiva mantener su influencia en las redes sociales?""]",2025-12-22T14:23:04.137Z
aitana,80,2336,2024-05-25,"La crisis de Aitana sigue su curso, con el contra-flujo en aumento y la masa amplificadora en acción.","La crisis de Aitana sigue en ascenso. El contra-flujo se ha convertido en un fenómeno dominante, con una masa amplificadora que agrega gasolina a la llama. La gente está cada vez más dividida, y la resistencia comienza a debilitarse.","[""El contra-flujo ha aumentado un 20% desde la última actualización."",""La masa amplificadora ha alcanzado un nivel de agresividad sin precedentes."",""La resistencia ha disminuido un 10% en las últimas 24 horas.""]","[""La gente comienza a cuestionar la influencia de Aitana en la sociedad."",""El gobierno considera tomar medidas para controlar el contra-flujo y la masa amplificadora."",""Aitana se convierte en un símbolo de la resistencia y la lucha por la libertad.""]",2025-12-22T14:23:19.041Z
aitana,81,2365,2024-06-23,"La situación se vuelve cada vez más tensa en torno a Aitana, con el contra-flujo y la masa amplificadora en aumento. La idealización de Aitana sigue siendo un factor clave en la crisis.","La crisis de Aitana sigue su curso, con el contra-flujo en aumento y la masa amplificadora en acción. La idealización de Aitana como avatar generacional ha alcanzado un punto crítico, y la resistencia comienza a debilitarse. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar su papel en la crisis.","[""El contra-flujo ha aumentado significativamente desde la última actualización."",""La masa amplificadora sigue siendo agresiva y está contribuyendo a la propagación del fenómeno."",""La resistencia comienza a debilitarse.""]","[""Continuar con el análisis de los factores que contribuyen al contra-flujo."",""Explorar las posibles consecuencias de la idealización de Aitana en la sociedad."",""Investigar las acciones de los miembros del colectivo estigmatizado.""]",2025-12-22T14:23:35.738Z
aitana,82,2394,2024-07-22,"La crisis de Aitana se mantiene en estado crítico, con la masa amplificadora y el idealismo de la celebridad como factores clave.","La situación en torno a Aitana sigue siendo tensa. La masa amplificadora continúa en acción, idealizando cada vez más a la celebridad convertida en representación generacional. El contra-flujo, aunque presente, no parece ser un factor decisivo en este momento.","[""La masa amplificadora sigue siendo un factor importante en la crisis de Aitana."",""El contra-flujo no parece ser un factor decisivo en este momento.""]","[""La situación podría empeorar si la masa amplificadora continúa idealizando a Aitana."",""Es posible que el contra-flujo comience a tener un impacto más significativo en la crisis.""]",2025-12-22T14:23:47.315Z
aitana,83,2423,2024-08-20,La crisis de Aitana sigue su curso con un aumento en la masa amplificadora y un contra-flujo estable.,"La situación en torno a Aitana sigue siendo tensa. La masa amplificadora continúa aumentando, y el contra-flujo se mantiene estable. Se rumorea que algunos miembros de la masa amplificadora están comenzando a cuestionar la idealización de Aitana.","[""Aumento en la masa amplificadora"",""Contra-flujo estable""]","[""La masa amplificadora comienza a cuestionar la idealización de Aitana"",""El contra-flujo aumenta y se vuelve más agresivo""]",2025-12-22T14:23:56.981Z
aitana,84,2452,2024-09-18,"Crisis de Aitana: la masa amplificadora sigue creciendo, pero el contra-flujo se mantiene firme","La situación de Aitana sigue siendo tensa. La masa amplificadora continúa creciendo, y el contra-flujo se mantiene estable. Se rumorea que algunos seguidores de Aitana están comenzando a cuestionar su idealización.","[""La masa amplificadora ha aumentado un 10% en las últimas 24 horas"",""El contra-flujo se mantiene estable desde hace una semana""]","[""Aitana anuncia su retirada de las redes sociales para evitar la presión"",""Un grupo de seguidores de Aitana comienza a organizar protestas en apoyo a su celebridad""]",2025-12-22T14:24:07.588Z
aitana,85,2482,2024-10-18,La crisis de Aitana sigue su curso con un equilibrio precario entre la masa amplificadora y el contra-flujo.,"La crisis de Aitana sigue su curso, con la masa amplificadora y el contra-flujo en un equilibrio precario. La celebridad se ha convertido en una especie de avatar, rodeada de un aura de idealización que la hace inalcanzable para muchos. Pero ¿qué hay detrás de esta fachada? ¿Qué secretos esconde Aitana?","[""La masa amplificadora sigue creciendo"",""El contra-flujo se mantiene firme""]","[""Descubrir los secretos de Aitana"",""Analizar las causas subyacentes de la crisis""]",2025-12-22T14:24:17.940Z
aitana,86,2511,2024-11-16,La crisis de Aitana sigue su curso con un equilibrio precario entre la masa amplificadora y el contra-flujo.,"La crisis de Aitana sigue su curso, pero el equilibrio precario entre la masa amplificadora y el contra-flujo comienza a tambalearse. La masa amplificadora, que había crecido exponencialmente en los últimos capítulos, parece estar alcanzando un punto de inflexión. El contra-flujo, que se había mantenido firme hasta ahora, comienza a mostrar signos de debilidad.","[""La masa amplificadora ha alcanzado un punto de inflexión."",""El contra-flujo comienza a mostrar signos de debilidad.""]","[""La masa amplificadora continúa creciendo, pero con una tasa más lenta."",""El contra-flujo se recupera y comienza a empujar hacia atrás a la masa amplificadora.""]",2025-12-22T14:24:30.041Z
aitana,87,2540,2024-12-15,"La crisis de Aitana se encuentra en un punto crítico, con la masa amplificadora y el contra-flujo luchando por el control.","La crisis de Aitana sigue su curso, pero el equilibrio precario entre la masa amplificadora y el contra-flujo comienza a mostrar signos de agotamiento. La masa amplificadora, que había crecido exponencialmente en los últimos días, parece estar perdiendo fuerza, mientras que el contra-flujo, que había estado contenido durante tanto tiempo, comienza a hacerse sentir.","[""La masa amplificadora ha perdido el 30% de su fuerza en las últimas 24 horas."",""El contra-flujo ha aumentado un 20% en la misma período.""]","[""La masa amplificadora logra recuperar su fuerza y continúa creciendo."",""El contra-flujo se hace con el control y comienza a desmantelar la masa amplificadora.""]",2025-12-22T14:24:42.846Z
